site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
"Meudon House, Meudon Avenue, Farnborough",yes,,2019-12-09,,2.04,205,205,Planning permission granted in March 2019 for the demolition of the existing building and the erection of 205 dwellings (ref. 18/00140/FULPP),local-authority-eng:RUH,not owned by a public authority,2019-03-08,,permissioned,full planning permission,POINT(-0.755828 51.287909),SHELAA ID: 518,http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,2017-12-11,brownfield-land/local-authority-eng/RUH/SHELAA-ID--518
"Ayling Hill/York Road, Aldershot",,,2019-12-09,,0.26,24,24,,local-authority-eng:RUH,not owned by a public authority,,,not permissioned,,POINT(-0.773331 51.244003),SHELAA ID: 548,http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,2017-12-11,brownfield-land/local-authority-eng/RUH/SHELAA-ID--548
"Former Garage Site at Bideford Close and Carmarthen Close, Farnborough",,,2019-12-09,,0.10,5,5,,local-authority-eng:RUH,not owned by a public authority,,,not permissioned,,POINT(-0.767669 51.307898),SHELAA ID: 550,http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,2017-12-11,brownfield-land/local-authority-eng/RUH/SHELAA-ID--550
"The Galleries Shopping Centre, High Street Multi-Storey Car Park and The Arcade, Aldershot",yes,,2019-12-09,,1.77,500,500,Active ground floor and town centre uses will be required as part of any development proposals,local-authority-eng:RUH,mixed ownership,,,not permissioned,,POINT(-0.763054 51.249524),SHELAA ID: 554,http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,2017-12-11,brownfield-land/local-authority-eng/RUH/SHELAA-ID--554
"Briarwood, Sorrel Close, Broadhurst, Farnborough",,,2019-12-09,,0.64,14,14,,local-authority-eng:RUH,not owned by a public authority,,,not permissioned,,POINT(-0.794925 51.298686),SHELAA ID: 557,http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,2017-12-11,brownfield-land/local-authority-eng/RUH/SHELAA-ID--557
"30 Grosvenor Road, Aldershot",,2019-12-09,2019-12-09,,0.08,11,11,,local-authority-eng:RUH,owned by a public authority,,,not permissioned,,POINT(-0.767287 51.248229),SHELAA ID: 563,http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,2017-12-11,brownfield-land/local-authority-eng/RUH/SHELAA-ID--563
"Blandford House and Malta Barracks, Shoe Lane, Aldershot",,,2019-12-09,,5.19,165,165,"The Council resolved to grant outline permission for up to 180 dwellings at the site in November 2019, subject to the completion of an s106 agreement (ref. 17/00914/OUTPP). Note that areas of non-brownfield land have been excluded",local-authority-eng:RUH,owned by a public authority,,,pending decision,,POINT(-0.764055 51.267232),SHELAA ID: 572,http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,2017-12-11,brownfield-land/local-authority-eng/RUH/SHELAA-ID--572
"Meadowcroft, Whitchurch Close, Aldershot",,,2019-12-09,,0.28,9,9,,local-authority-eng:RUH,owned by a public authority,,,not permissioned,,POINT(-0.747004 51.232196),SHELAA ID: 575,http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,2017-12-11,brownfield-land/local-authority-eng/RUH/SHELAA-ID--575
"The Wellington Centre, Victoria Road, Aldershot",,,2019-12-09,,0.93,25,25,"Proposals would need to be built upon the existing fabric of the building, and active ground floor and town centre uses would be expected to support the viability and vitality of the town centre",local-authority-eng:RUH,owned by a public authority,,,not permissioned,,POINT(-0.764962 51.248897),SHELAA ID: 577,http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,2017-12-11,brownfield-land/local-authority-eng/RUH/SHELAA-ID--577
"Aldershot Bus Station, 3 Station Road, Aldershot",yes,,2019-12-09,,0.21,32,32,"Planning permission granted in February 2019 for the demolition of the existing bus station and the redevelopment of the site, with the erection of a mixed-use building comprising three commercial units on the ground floor and upper-floor residential use comprising 32 residential flats (ref. 16/00981/FULPP)",local-authority-eng:RUH,not owned by a public authority,2019-02-26,,permissioned,full planning permission,POINT(-0.760813 51.246533),SHELAA ID: 580,http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,2017-12-11,brownfield-land/local-authority-eng/RUH/SHELAA-ID--580
"Hippodrome House, Birchett Road, Aldershot",,,2019-12-09,,0.19,70,70,"Ground floor uses should continue to reflect the town centre designation, with an active mix of uses",local-authority-eng:RUH,not owned by a public authority,,,not permissioned,,POINT(-0.762055 51.247778),SHELAA ID: 582,http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,2017-12-11,brownfield-land/local-authority-eng/RUH/SHELAA-ID--582
"208 Farnborough Road, Farnborough",,,2019-12-09,,0.09,7,7,The existing doctors' surgery would need to be provided in an alternative location,local-authority-eng:RUH,not owned by a public authority,,,not permissioned,,POINT(-0.752783 51.292337),SHELAA ID: 583,http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,2017-12-11,brownfield-land/local-authority-eng/RUH/SHELAA-ID--583
"2 Salisbury Road, Farnborough",,2019-12-09,2019-12-09,,0.07,6,6,The existing doctors' surgery would need to be provided in an alternative location,local-authority-eng:RUH,not owned by a public authority,,,not permissioned,,POINT(-0.752028 51.293713),SHELAA ID: 584,http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,2017-12-11,brownfield-land/local-authority-eng/RUH/SHELAA-ID--584
"124 Victoria Road, Farnborough",,,2019-12-09,,1.73,175,175,,local-authority-eng:RUH,not owned by a public authority,,,not permissioned,,POINT(-0.760458 51.292229),SHELAA ID: 590,http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,2017-12-11,brownfield-land/local-authority-eng/RUH/SHELAA-ID--590
"117 Farnborough Road, Farnborough",,,2019-12-09,,1.09,113,113,Permission granted on appeal in October 2019 for the erection of extensions and alterations to the existing building to facilitate conversion and change of use to provide 113 dwellings (ref. 18/00466/FULPP),local-authority-eng:RUH,not owned by a public authority,2019-10-03,,permissioned,full planning permission,POINT(-0.753974 51.287017),SHELAA ID: 596,http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,2017-12-11,brownfield-land/local-authority-eng/RUH/SHELAA-ID--596
"DIO Accommodation Offices, Ordnance Road, Aldershot",,,2019-12-09,,0.43,15,15,,local-authority-eng:RUH,owned by a public authority,,,not permissioned,,POINT(-0.745609 51.25396),SHELAA ID: 597,http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,2017-12-11,brownfield-land/local-authority-eng/RUH/SHELAA-ID--597
"Aldershot Distribution Outlet, Ordnance Road, Aldershot",,,2019-12-09,,2.65,80,80,,local-authority-eng:RUH,owned by a public authority,,,not permissioned,,POINT(-0.742753 51.256241),SHELAA ID: 598,http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,2017-12-11,brownfield-land/local-authority-eng/RUH/SHELAA-ID--598
"1 Clockhouse Road, Farnborough",,2019-12-09,2019-12-09,,0.08,6,6,,local-authority-eng:RUH,not owned by a public authority,,,not permissioned,,POINT(-0.753588 51.294369),SHELAA ID: 603,http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,2017-12-11,brownfield-land/local-authority-eng/RUH/SHELAA-ID--603
"149-165 Victoria Road, Aldershot",,2019-12-09,2019-12-09,,0.15,6,6,,local-authority-eng:RUH,not owned by a public authority,,,not permissioned,,POINT(-0.76542 51.24838),SHELAA ID: 604,http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,2017-12-11,brownfield-land/local-authority-eng/RUH/SHELAA-ID--604
"73-77 High Street, Aldershot",,2019-12-09,2019-12-09,,0.07,5,5,Planning permission granted in December 2017 for the erection of first-floor and second-floor rear extensions and a rear-facing dormer and for the conversion of existing office space to provide 5 additional flats and 1 reconfigured flat (ref. 17/00824/FULPP),local-authority-eng:RUH,not owned by a public authority,2017-12-20,,permissioned,full planning permission,POINT(-0.763447 51.249807),SHELAA ID: 605,http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,2017-12-11,brownfield-land/local-authority-eng/RUH/SHELAA-ID--605
"Land at 68-70 Hawley Lane, Farnborough",,,2019-12-09,,0.35,10,10,,local-authority-eng:RUH,not owned by a public authority,,,not permissioned,,POINT(-0.75496 51.311019),SHELAA ID: 607,http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,2017-12-11,brownfield-land/local-authority-eng/RUH/SHELAA-ID--607
"The Old Warehouse, Star Yard; 182-192 Victoria Road; and 3 Cross Street, Aldershot",yes,,2019-12-09,,0.10,14,14,Planning permission granted in November 2018 for a two-storey extension and conversion of upper floors at 182-192 Victoria Road to provide 7 flats; the conversion of the existing warehouse building to provide 4 flats on the upper floors; and an extension to the Old Warehouse building to provide a further 3 flats (14 flats in total) (ref. 18/00481/FULPP),local-authority-eng:RUH,not owned by a public authority,2018-11-08,,permissioned,full planning permission,POINT(-0.766399 51.248741),SHELAA ID: 610,http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,2018-12-10,brownfield-land/local-authority-eng/RUH/SHELAA-ID--610
"Land adjacent to Green Hedges, Hawley Road, Farnborough",yes,,2019-12-09,,0.33,10,10,"Planning permission granted in December 2018 for the redevelopment of the site to provide 10 dwellings, comprising 6 two-bedroom and 4 three-bedroom units (ref. 18/00709/FULPP)",local-authority-eng:RUH,not owned by a public authority,2018-12-31,,permissioned,full planning permission,POINT(-0.766933 51.31878),SHELAA ID: 612,http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,2018-12-10,brownfield-land/local-authority-eng/RUH/SHELAA-ID--612
"Parsons Barracks Car Par, Ordnance Road, Aldershot",yes,,2019-12-09,,0.54,200,200,,local-authority-eng:RUH,owned by a public authority,,,not permissioned,,POINT(-0.757059 51.249191),SHELAA ID: 616,http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,2018-12-10,brownfield-land/local-authority-eng/RUH/SHELAA-ID--616
"Block 3 Queensmead, Farnborough",yes,,2019-12-09,,0.55,99,99,"Planning permission granted in July 2019 for the partial demolition of Kingsmead Shopping Centre, the erection of an extension comprising retail use on the ground floor (3,108 sq. m) and 99 apartments over nine floors (19/00103/FUL)",local-authority-eng:RUH,owned by a public authority,2019-07-23,,permissioned,full planning permission,POINT(-0.755061 51.292433),SHELAA ID: 618,http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,2018-12-10,brownfield-land/local-authority-eng/RUH/SHELAA-ID--618
